"Buff_id","Buff_name","Buff_Descript","Buff_type","Buff_school","Buff_endtype","Buff_RemoveAftOffline","Buff_RemoveAftBattle","Buff_RemoveAftDead","Buff_KeepBody","Buff_HideEffect","Buff_Detect","Buff_starttime","Buff_acttime","Buff_nextBuff","Buff_period_type","Buff_Mod_Type_1","Buff_Mod_Type_2","Buff_Mod_Type_3","Buff_Blockcommand","Buff_BlockAction","Buff_BlockSkill","Buff_BlockItemType","Buff_ProtectPK","Buff_BlockPK","Buff_BlockChat","Buff_MoveSpeed","Buff_Value1String","Buff_Value2String","Buff_Value3String","Buff_AntiBuff","Buff_ClearBuff","Buff_IconFile","Buff_EffectFile","Buff_SparkFile","Sound File","Buff_Priority","Buff_TimeOut"
"1502","变身","变身","1","1502","1","1","1","0","0","0","0","0","3","0","0","6","0","0","0","0","0","255","0","0","0","0","500","999","300","0","0","0","effCondit0020.ent","0","0","5","0"
"1503","单加速度","增加10％","1","1503","1","1","1","0","0","0","0","0","3","0","0","11","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit2022.ent","0","0","5","0"
"1504","多加防御","增加7.5％","1","1504","1","1","1","0","0","0","0","0","3","0","0","7","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit0139.ent","0","0","5","0"
"1505","多加攻击","增加7.5％","1","1505","1","1","1","0","0","0","0","0","3","0","0","6","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit0138.ent","0","0","5","0"
"1506","多加魔法","增加7.5％","1","1506","1","1","1","0","0","0","0","0","3","0","0","10","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","灵动九天buff.ent","0","0","5","0"
"1507","单加气血上限","增加10％","1","1507","1","1","1","0","0","0","0","0","3","0","0","12","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit0141.ent","0","0","5","0"
"1508","加攻击","兵武加攻击10％","1","1508","1","1","1","0","0","0","0","0","3","0","0","6","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1509","群加攻击","兵武群加攻击5％","1","1509","1","1","1","0","0","0","0","0","3","0","0","6","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1510","加防御","兵武加防御10％","1","1510","1","1","1","0","0","0","0","0","3","0","0","7","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1511","群加防御","兵武群加防御5％","1","1511","1","1","1","0","0","0","0","0","3","0","0","7","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1512","加速度","兵武加速度10％","1","1512","1","1","1","0","0","0","0","0","3","0","0","11","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1513","群加速度","兵武群加速度5％","1","1513","1","1","1","0","0","0","0","0","3","0","0","11","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1514","醉拳状态","全属性增加","1","1514","1","1","1","0","0","0","0","0","3","0","0","6 | 7 | 8 | 9 | 10 | 11","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit1514.ent","0","0","5","0"
"1515","加攻击加速度","攻击增加8LV，速度增加3000","1","1515","1","1","1","0","0","0","0","0","3","0","0","6","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit0020.ent","0","0","5","0"
"1516","群加气血上限","增加10％","1","1516","1","1","1","0","0","0","0","0","3","0","0","12","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit0141.ent","0","0","5","0"
"1517","嫁衣神功效果","攻击增加50%，防御和魔法增加200%，气血上限增加50%","1","1517","1","1","1","0","0","0","0","0","3","0","0","6 | 7 | 10 | 12","0","0","0","0","0","255","0","0","0","0","0","0","0","1100 | 1101 | 1102 | 1103 | 1104 | 1105 | 1106 | 1107 | 1108 | 1110 | 1109 | 1111 | 1112 | 1113 | 1114 | 1115 | 1116 | 1117 | 1118 | 1119 | 1120 | 1121 | 1123 | 1128 | 2023","2023","0","effHurt4240.ent","0","0","5","0"
"1518","日照无华","增加10%的防御和魔法","1","1518","1","1","1","0","0","0","0","0","3","0","0","6 | 7","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit1451.ent","0","0","5","0"
"1519","血祭幽魂","增加15%的攻击和命中","1","1519","1","1","1","0","0","0","0","0","3","0","0","6 | 8","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit2051.ent","0","0","5","0"
"1520","单加闪避几率","增加15%对近身攻击的闪避几率","1","1520","1","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit1021.ent","0","0","5","0"
"1521","加爆击率（傅红雪）","增加自身5%的外攻爆击率","1","1521","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effAtk0084.ent","0","0","5","0"
"1522","加外攻伤害效果","增加7.5%的外攻伤害效果","6","1522","1","1","1","0","0","0","0","0","8","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit0138.ent","0","0","5","0"
"1523","加外攻防御效果","增加10%的外攻防御效果","6","1523","1","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit0139.ent","0","0","5","0"
"1524","加魔法伤害效果","增加10%的魔法伤害效果","6","1524","1","1","1","0","0","0","0","0","8","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit0140.ent","0","0","5","0"
"1525","月煌虚引","月煌虚引状态","1","1525","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit0020.ent","0","0","5","0"
"1526","吸血吸蓝","有此状态下使用唳日凌烟和云叠山倾可以按伤害臂力回血回蓝","1","1526","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit2022.ent","0","0","5","0"
"1527","麒麟发怒1","攻击、防御和魔法增加30%","1","1527","1","1","1","0","0","0","0","0","3","0","0","6 | 7 | 10 ","0","0","0","0","0","255","0","0","0","0","0","0","0","1100 | 1101 | 1102 | 1103 | 1104 | 1105 | 1106 | 1107 | 1108 | 1110 | 1109 | 1111 | 1112 | 1113 | 1114 | 1115 | 1116 | 1117 | 1118 | 1119 | 1120 | 1121 | 1123 | 1128 | 2023","2023","0","effCondit0160.ent","0","0","5","0"
"1528","麒麟发怒2","攻击、防御和魔法增加60%","1","1528","1","1","1","0","0","0","0","0","3","0","0","6 | 7 | 10 ","0","0","0","0","0","255","0","0","0","0","0","0","0","1100 | 1101 | 1102 | 1103 | 1104 | 1105 | 1106 | 1107 | 1108 | 1110 | 1109 | 1111 | 1112 | 1113 | 1114 | 1115 | 1116 | 1117 | 1118 | 1119 | 1120 | 1121 | 1123 | 1128 | 2023","2023","0","effCondit0160.ent","0","0","5","0"
"1529","麒麟发怒3","攻击、防御和魔法增加100%","1","1529","1","1","1","0","0","0","0","0","3","0","0","6 | 7 | 10 ","0","0","0","0","0","255","0","0","0","0","0","0","0","1100 | 1101 | 1102 | 1103 | 1104 | 1105 | 1106 | 1107 | 1108 | 1110 | 1109 | 1111 | 1112 | 1113 | 1114 | 1115 | 1116 | 1117 | 1118 | 1119 | 1120 | 1121 | 1123 | 1128 | 2023","2023","0","effCondit0160.ent","0","0","5","0"
"1530","麒麟发怒4","攻击、防御和魔法增加200%","1","1530","1","1","1","0","0","0","0","0","3","0","0","6 | 7 | 10 ","0","0","0","0","0","255","0","0","0","0","0","0","0","1100 | 1101 | 1102 | 1103 | 1104 | 1105 | 1106 | 1107 | 1108 | 1110 | 1109 | 1111 | 1112 | 1113 | 1114 | 1115 | 1116 | 1117 | 1118 | 1119 | 1120 | 1121 | 1123 | 1128 | 2023","2023","0","effCondit0160.ent","0","0","5","0"
"1531","蝎子毒","玩家中此buff，每回合去最大气血的1/3，且三回合必然死亡","2","1531","1","1","1","0","0","0","0","0","0|5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit0155.ent","0","0","9","0"
"1532","毒蛇回血","战斗中每隔3回合自动恢复自身最大气血的1/3气血值。","4","1532","0","1","1","0","0","0","0","0","0|1","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1533","自身持续回一半血","恢复自身一半气血和气血上限持续一定回合（死亡的也会复活并回复一半气血）","1","1533","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1534","掉血光效","帮派秘境副本中的楚留香掉血光效，无实际效果","2","1000","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit0078.ent","0","0","9","0"
"1535","无光效的唐贼双封","使敌方单个目标一定回合内无法施展普通攻击和招式","2","1109","1","1","1","0","0","0","0","0","4","0","0","0","0","0","0","1 | 2","0","255","0","0","0","0","0","0","0","1100 | 1101 | 1102 | 1103 | 1104 | 1105 | 1106 | 1111 | 1113 | 1114 | 1115 | 1116 | 1117 | 1118 | 1119 | 1120 | 1121 | 1123 | 1128","0","0","0","0","0","5","0"
"1536","判断是否完成任务","帮派秘境副本中的判断是否说服接头人的标记，无实际效果","2","1000","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0"
"1537","铁心兰的buff","反馈一个被攻击buff","4","1537","0","1","1","0","0","0","0","0","5 | 9","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1538","被铁战攻击的buff","有此buff将会被铁战攻击","4","1538","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1539","被李大嘴攻击后必死","3回合后被李大嘴攻击后必死","4","3160","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit1451.gif","0","0","5","0"
"1540","NE毒","每回合减少10％的气血和5%魔法","2","1540","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","1003","1003","0","尸腐毒b.ent","0","0","5","0"
"1541","NE毒不可解","每回合减少10％的气血和5%魔法","2","1540","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","1003","1003","0","红毒b.ent","0","0","5","0"
"1600","抗圣医封","一定回合内免疫圣坛医生的封","1","1600","1","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","1110 | 1112","1110 | 1112","0","effCondit1031.ent","0","0","5","0"
"1601","抗圣贼封","一定回合内免疫圣坛盗贼的封","1","1601","1","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","1102 | 1105 | 1111 | 1115 | 1116 | 1121","1102 | 1105 | 1111 | 1115 | 1116 | 1121","0","effCondit0021.ent","0","0","5","0"
"1602","抗盘丝封","一定回合内免疫鬼域刺客的混乱","1","1602","1","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","1114 | 90001| 90002| 1112","1114 | 90001| 90002| 1112","0","寡欲令b.ent","0","0","5","0"
"1603","抗天宫封","一定回合内免疫天宫的封","1","1603","1","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","1100 | 1120 | | 1119","1100 | 1120 | | 1119","0","复苏b.ent","0","0","5","0"
"1604","抗唐贼封","一定回合内免疫唐门盗贼的封","1","1604","1","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","1101 | 1104 | 1109 | 1120","1101 | 1104 | 1109 | 1120","0","effCondit0090.ent","0","0","5","0"
"1605","NE百毒不侵","一定回合内免疫毒","1","1605","1","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","1001 | 1000 | 1005 | 1540 | 1541","1001 | 1000 | 1005 | 1540 | 1541","0","百毒不侵b.ent","0","0","5","0"
"1606","抗降属性","一定回合内免疫降属性的状态","1","1606","1","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","1400 | 1403 | 1404 | 1405 | 1406 | 1407 | 1408 | 1409 | 1410","1400 | 1403 | 1404 | 1405 | 1406 | 1407 | 1408 | 1409 | 1410","0","effCondit0039.ent","0","0","5","0"
"1607","抗全状态","抵御一切异常类、辅助类等附加影响，效果持续四回合","1","1607","1","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","1000 | 1001 | 1002 | 1003 | 1004 | 1005 | 1100 | 1101 | 1102 | 1103 | 1104 | 1105 | 1106 | 1107 | 1108 | 1110 | 1109 | 1111 | 1112 | 1113 | 1114 | 1115 | 1116 | 1117 | 1118 | 1119 | 1120 | 1121 | 1123 | 1128 | 1200 | 1201 | 1202 | 1203 | 1400 | 1403 | 1404 | 1405 | 1406 | 1407 | 1408 | 1409 | 1410 | 1500 | 1501 | 1502 | 1503 | 1504 | 1505 | 1506 | 1507 | 1514 | 1700 | 1800 | 1803 | 1804 | 1806 | 1807 | 3096","0","0","effCondit4232.ent","0","0","5","0"
"1608","魔法伤害减半","魔法伤害减半，效果为3回合","6","1608","1","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit4280.ent","0","0","5","0"
"1609","只受新手技能","只受新手技能","6","1609","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1610","无穷吸收物抗","无穷吸收物抗","6","1610","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit0020.ent","0","0","5","0"
"1611","无穷吸收法抗","无穷吸收法抗","6","1611","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit0067.ent","0","0","5","0"
"1612","只受暗器伤害","只受暗器伤害","6","1612","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1613","只受同伴攻击","只受同伴攻击","6","1613","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1614","只受角色攻击","只受角色攻击","6","1614","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1615","免疫所有攻击","免疫所有攻击","6","1615","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1616","只受5、10号位攻击","只受5、10号位攻击","6","1616","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1617","只受6、11号位攻击","只受6、11号位攻击","6","1617","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1618","只受7、12号位攻击","只受7、12号位攻击","6","1618","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1619","只受8、13号位攻击","只受8、13号位攻击","6","1619","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1620","只受9、14号位攻击","只受9、14号位攻击","6","1620","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1621","不受5、10号位攻击","不受5、10号位攻击","6","1621","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1622","不受6、11号位攻击","不受6、11号位攻击","6","1622","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1623","不受7、12号位攻击","不受7、12号位攻击","6","1623","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1624","不受8、13号位攻击","不受8、13号位攻击","6","1624","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1625","不受9、14号位攻击","不受9、14号位攻击","6","1625","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1627","自动清除减益","每回合结束前自动解除所有异常状态。","4","1627","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1628","抗封状态","抵御一切控制状态的影响（带光效）","1","1628","1","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","1000 | 1001 | 1002 | 1003 | 1004 | 1005 | 1006 | 1007 | 1008 | 1100 | 1101 | 1102 | 1103 | 1104 | 1105 | 1106 | 1107 | 1108 | 1109 | 1111 | 1112 | 1113 | 1115 | 1116 | 1117 | 1118 | 1119 | 1120 | 1121 | 1122 | 1124 | 1123 | 1127 | 1400 | 1403 | 1404 | 1405 | 1406 | 1407 | 1408 | 1409 | 1410 | 1531 | 1540 | 1541 | 7025 | 2012 | 90001 | 90002 | 1110","0","effCondit4232.ent","0","0","5","0",""
"1629","80%外抗","80%外抗（带光效）","6","1629","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit0020.ent","0","0","5","0"
"1630","80%内抗","80%内抗（带光效）","6","1630","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit0067.ent","0","0","5","0"
"1631","新手保护","新手被主线前几步的怪物攻击时伤害为1~4随机","6","1631","1","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"1632","近身螺旋闪避","闪避属性+15%，近身闪避几率15%","6","1632","1","1","1","0","0","0","0","0","3 | 5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit1051.ent","0","0","5","0"
"1633","神魔惊天谴","物理抗性下降15%，暴击率10%，受伤+1%伤害效果","6","1633","1","1","1","1","0","0","0","0","4 | 5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit0052.ent","0","0","5","0"
"1634","封筋闭脉手","魔法伤害减少25%","6","1634","1","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit2252.ent","0","0","5","0"
"1635","只受物理攻击","","6","1635","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
