"skill_id","skill_type","skill_name","skill_faction","skill_class","skill_reqBaseSkill","skill_reqBaseSkillRank","skill_reqLv","skill_maxRank","skill_active","skill_battleorField","skill_form","skill_targetType","skill_UseElement","skill_Script_Type","skill_UseTime","skill_cooldownType","Skill_PreBuff","Skill_AutoAddBuff","Skill_Animation_Motion","Skill_Animation_Type","Skill_ThrowItemType","Skill_ThrowItemId","Skill_Hide","Skill_AutoSwitch","skill_icon","skill_Effect_Atk","skill_Effect_Hurt","skill_Effect_Spark","skill_Sound_Atk","skill_Sound_Hurt","skill_Sound_Spark","Skill_description","Skill_functionDes"
"10061","0","逆鳞","1","1","10060","30","10","190","0","1","5","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0041.ent","0","effHurt0136.ent","0","0","EffSound0136_hurt.wav","0","0","战斗中增加自己的伤害力"
"11000","1","裂石步","2","1","0","0","10","190","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon11000.ent","0","0","0","0","0","0","0","按技能等级提高躲避力"
"11001","0","牛屎遁","2","1","11000","1","10","190","0","2","14","1","0","0","0","0","0","1945","0","0","255","0","0","1","skillicon11001.ent","0","effHurt0027.ent","0","0","EffSound0027_hurt.wav","0","0","平时状态下使用，可以瞬间回到自己的门派"
"11010","1","火云术","2","1","0","0","10","190","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon11010.ent","0","0","0","0","0","0","0","提高三昧真火、飞沙走石、火甲术技能"
"11011","0","三昧真火","2","1","11010","25","10","190","0","1","2","5","6","0","0","0","0","0","0","0","255","0","0","1","skillicon11011.ent","0","effHurt0022.ent","0","0","EffSound0022_hurt.wav","0","0","使用后可以攻击对方单个对象"
"11012","0","飞沙走石","2","1","11010","30","10","190","0","1","2","5","6","0","0","0","0","0","0","0","255","0","0","1","skillicon11012.ent","0","effHurt0024.ent","effSpark0024.ent","EffSound0024_atk.wav","EffSound0024_hurt.wav","EffSound0024_spark.wav","0","使用后可以攻击对方多个对象"
"11013","0","火甲术","2","1","11010","120","120","190","0","1","12","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon11013.ent","0","effHurt0094.ent","0","0","EffSound0094_hurt.wav","0","0","此状态维持期间遭受普通物理攻击、法术时将自动使用三味真火进行反击。"
"11020","1","牛虱阵","2","1","0","0","10","190","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon11020.ent","0","0","0","0","0","0","0","提高无敌牛虱、摇头摆尾技能"
"11021","0","摇头摆尾","2","1","11020","120","120","190","0","1","8","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon11021.ent","0","effHurt1221.ent","0","0","EffSound0174_hurt.wav","0","0","攻击目标时随机触发三昧真火或者飞砂走石，随后施放一个持续燃烧的火焰，一定回合内造成伤害"
"11022","0","无敌牛虱","2","1","11020","30","10","190","0","1","12","4","0","0","0","0","0","0","0","0","16","0","0","1","skillicon11022.ent","0","0","0","0","EffSound0040_hurt.wav","0","0","召唤牛妖前来协助战斗"
"11030","1","牛逼神功","2","1","0","0","40","190","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon11030.ent","0","0","0","0","0","0","0","提高魔王护持技能"
"11031","0","魔王护持","2","1","11030","20","40","190","1","2","0","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon11031.ent","0","0","0","0","0","0","0","暂时附加武器提高HP上限的效果，下线后效果消失"
"11040","1","火牛阵","2","1","0","0","40","190","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon11040.ent","0","0","0","0","0","0","0","按技能等级提高灵力"
"11041","0","牛劲","2","1","11040","0","40","190","255","255","0","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon11041.ent","0","0","0","0","0","0","0","战斗中暂时提高自己的法术伤害力"
"11042","0","踏山裂石","2","1","11040","20","60","190","0","1","2","5","0","0","1","0","0","1900","0","0","255","0","0","1","skillicon11042.ent","0","0","0","0","0","0","0","克制化生寺弟子的必杀技，使用后需要休息一回合"
"11050","1","震天诀","2","1","0","30","10","190","0","1","12","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon11050.ent","0","effHurt0094.ent","0","0","EffSound0094_hurt.wav","0","0","使用后可以在受到物理攻击的时候自动反击"
"11060","1","回身击","2","1","0","0","10","190","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon11060.ent","0","0","0","0","0","0","0","按技能等级提高躲避力"
"11061","0","魔王回首","2","1","11060","1","10","190","0","1","14","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon11061.ent","0","effHurt0027.ent","0","0","EffSound0027_hurt.wav","0","0","使用后可以在受到物理攻击的时候自动反击"
"12000","1","无常步","3","1","0","0","10","190","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon1133.ent","0","0","0","0","0","0","0","按技能等级提高躲避力"
"12001","0","杳无音讯","3","1","12000","1","10","190","0","2","14","1","0","0","0","0","0","2073","0","0","255","0","0","1","skillicon1142.ent","0","杳无音讯a.ent","0","0","EffSound0042_hurt.wav","0","0","平时状态下使用，可以瞬间回到自己的门派。"
"12010","1","拘魂诀","3","1","0","0","10","190","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0030.ent","0","0","0","0","0","0","0","“夜半鬼索魂"
"12011","0","判官令","3","1","12010","20","20","190","0","1","2","5","6","0","0","0","0","0","0","0","255","0","0","1","skillicon2240.ent","0","判官令a.ent","0","EffSound0034_atk.wav","EffSound0034_hurt.wav","0","0","攻击对方单人，减少对手的气血和魔法，效果由技能等级决定，不受双方灵力影响，黑夜使用效果为标准的130%"
"12012","0","尸气漫天","7","4","12010","35","10","190","1","0","0","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon652.ent","0","0","0","0","0","0","0","平时状态下使用，为帽子附加提升耐力的临时效果，下线后效果消失"
"12013","0","还阳术","6","3","12010","120","120","190","0","1","13","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0142.ent","0","还阳术a.ent","0","0","EffSound0142_hurt.wav","0","0","复活倒地的队友，并增加其攻击力，降低其防御。 "
"12020","1","幽冥术","3","1","0","0","10","190","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0028.ent","0","0","0","0","0","0","0","地府弟子能够汲取阴司的幽冥之气，辅助自己练功，从而得到一种神秘的力量。"
"12021","0","阎罗令","3","1","12020","25","25","190","0","1","2","5","6","0","0","0","0","0","0","0","255","0","0","1","skillicon0037.ent","0","阎罗令.ent","0","0","EffSound0022_hurt.wav","0","0","可攻击多人，减少对手的气血和气血上限，夜晚攻击效果高于白天。对怪物使用时，伤害效果额外提高100%"
"12022","0","锢魂术","3","1","12020","75","10","190","0","1","2","5","6","0","0","0","0","0","0","0","255","0","0","1","skillicon1412.ent","0","锢魂术a.ent","0","0","EffSound0022_hurt.wav","0","0","使用成功后可使目标四个回合内在死亡状态下无法被复活。"
"12023","0","黄泉之息","3","1","12020","120","120","190","0","1","2","5","6","0","0","0","0","0","0","0","255","0","0","1","skillicon2240.ent","0","黄泉之息a.ent","0","EffSound0034_atk.wav","EffSound0034_hurt.wav","0","0","攻击对方单人，并减少其一定的速度，夜间使用效果调整为白天的130%。 "
"12030","1","灵通术","3","1","0","0","10","190","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0029.ent","0","0","0","0","0","0","0","地府弟子首先要懂得如何与幽冥的力量进行沟通，以获得更多的灵气，这是学习本门其他技能的基础。"
"12031","0","勘察令","3","1","12030","10","10","190","0","2","0","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon1432.ent","0","0","0","0","0","0","0","鉴定头盔、饰品、腰带、靴子等类装备，学习后也可在长安书店制作"
"12032","0","寡欲令","3","1","12030","30","10","190","0","1","11","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0035.ent","0","寡欲令a.ent","0","0","EffSound0021_hurt.wav","0","0","解除并避免盘丝洞封类法术的影响。"
"12040","1","六道轮回","3","1","0","0","10","190","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0015.ent","0","0","0","0","0","0","0","按技能等级提高伤害力"
"12041","0","魂飞魄散","3","1","12040","50","10","190","0","1","11","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0179.ent","0","魂飞魄散a.ent","0","0","EffSound0026_hurt.wav","0","0","使用后有一定几率驱散目标因门派法术获得的所有良性状态（变身除外）。 "
"12050","1","尸腐恶","3","1","0","0","10","190","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon1131.ent","0","0","0","0","0","0","0","按技能等级提高防御力"
"12051","0","尸腐毒","3","1","12050","20","10","190","0","1","2","5","6","0","0","0","0","0","0","0","255","0","0","1","skillicon1452.ent","0","尸腐毒a.ent","0","EffSound0052_hurt.wav","EffSound0121_hurt.wav","Sound3_mob002_atk.wav","0","令对手中“尸毒”。"
"12052","0","修罗隐身","3","1","12050","20","10","190","0","1","12","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0124.ent","0","修罗隐身a.ent","0","0","EffSound0124_hurt.wav","0","0","战斗中隐藏自己或队友的身形，令对手无法攻击，隐身状态下不能施展法术。"
"12060","1","九幽阴魂","3","1","0","0","10","190","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0031.ent","0","0","0","0","0","0","0","按技能等级提高灵力"
"12061","0","幽冥鬼眼","6","3","12060","30","10","190","0","1","7","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon1139.ent","0","幽冥鬼眼a.ent","0","0","EffSound0152_hurt.wav","0","0","使用后可以看到隐身的目标并增加10%的抗封效果。"
"12062","0","冤魂不散","3","1","12060","25","10","190","0","1","2","5","0","0","1","0","0","0","0","0","255","0","0","1","skillicon0738.ent","0","冤魂不散a.ent","0","0","EffSound0046_hurt.wav","0","0","克制大唐官府弟子的必杀技，使用后需要休息一回合。"
"13000","1","疾风步","7","4","0","0","10","190","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0047.ent","0","0","0","0","0","0","0","按技能等级提高躲避力"
"13001","0","千里神行","7","4","13000","1","10","190","0","2","14","1","0","0","0","0","0","1929","0","0","255","0","0","1","skillicon0054.ent","0","effHurt0054.ent","0","0","EffSound0054_hurt.wav","0","0","平时状态下使用，可以瞬间回到自己的门派"
"13010","1","十方无敌","7","4","0","0","10","190","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0046.ent","0","0","0","0","0","0","0","按技能等级提高伤害力"
"13011","0","横扫千军","7","4","13010","30","10","190","0","1","1","5","6","0","0","0","0","0","1","2","255","0","0","1","skillicon0050.ent","0","effHurt0050.ent","0","0","EffSound0050_hurt.wav","0","0","连续攻击对方3次。但使用后需休息一回合，休息时不能使用战斗指令，也不会受封类法术影响。"
"13012","0","破釜沉舟","7","4","13010","120","120","190","0","1","1","5","6","0","0","0","0","0","2","1","255","0","0","1","天雷斩a.ent","0","天雷斩.ent","0","0","EffSound0050_hurt.wav","0","0","同时攻击对方三个目标"
"13020","1","为官之道","7","4","0","0","10","190","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon1620.ent","0","0","0","0","0","0","0","提高杀气诀技能等级"
"13021","0","杀气诀","7","4","13020","15","10","190","0","1","7","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0049.ent","0","effHurt0067.ent","0","0","EffSound0020_hurt.wav","0","0","战斗中临时提高自己或队友的命中"
"13030","1","文韬武略","7","4","0","0","10","190","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0043.ent","0","0","0","0","0","0","0","按技能等级提高防御力"
"13031","0","反间计","7","4","13030","20","10","190","0","1","9","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0051.ent","0","effHurt0177.ent","0","EffSound0052_hurt.wav","","0","0","令怪物处于混乱状态，不能用于玩家对战"
"13032","0","嗜血","7","4","13030","35","10","190","0","2","0","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon1642.ent","0","0","0","0","0","0","0","平时状态下使用，为项链附加提升体质的临时效果，下线后效果消失"
"13033","0","安神诀","7","4","13030","120","120","190","0","1","7","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0049.ent","0","effHurt0067.ent","0","0","EffSound0020_hurt.wav","0","0","一定回合内临时提升自身灵力?"
"13040","1","紫薇之术","7","4","0","0","40","190","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0016.ent","0","0","0","0","0","0","0","按技能等级提高灵力"
"13041","0","斩龙决","7","4","13040","25","10","190","0","1","2","5","0","0","1","0","0","0","0","0","255","0","0","1","skillicon00381.ent","0","effHurt0179.ent","0","0","EffSound0048_hurt.wav","0","0","克制龙宫弟子的必杀技，使用后需要休息一回合"
"13042","0","干将莫邪","7","4","13040","40","60","190","0","1","7","1","6","0","0","0","0","0","0","0","255","0","1","0","skillicon1252.ent","effAtk1252.ent","0","0","EffSound0049_hurt.wav","0","0","0","3回合内大幅度提升攻击力"
"13050","1","神兵鉴赏","7","4","0","0","40","190","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0045.ent","0","0","0","0","0","0","0","提高兵器谱技能等级"
"13051","0","兵器谱","7","4","13050","5","40","190","0","2","0","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon1652.ent","0","0","0","0","0","0","0","能够鉴定武器和铠甲，学习后也可在长安书店制作相应等级的“神兵图鉴”"
"13060","1","无双一击","7","4","0","0","40","190","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon00161.ent","0","0","0","0","0","0","0","按技能等级提高命中"
"13061","0","后发制人","7","4","13060","25","10","190","0","1","1","5","6","0","0","0","0","0","0","0","255","0","0","0","skillicon0053.ent","0","0","0","EffSound0049_atk.wav","0","0","0","休息一回合后临时提高伤害力、命中和速度，自动攻击目标"
"13062","0","后发制人","7","4","0","0","0","190","0","1","1","5","6","0","0","0","0","0","2","2","255","0","0","0","skillicon0000.ent","0","0","0","0","EffSound0049_hurt.wav","0","0","0"
"14000","1","大鹏展翅","2","4","0","0","10","190","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0019.ent","0","0","0","0","0","0","0","按技能等级提高躲避力"
"14001","0","振翅千里","2","4","14000","1","10","190","0","2","14","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0027.ent","0","effHurt0027.ent","0","0","EffSound0042_hurt.wav","0","0","平时状态下使用，可以瞬间回到自己的门派"
"14010","1","生死搏","2","4","0","0","10","190","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0056.ent","0","0","0","0","0","0","0","按技能等级提高伤害力"
"14011","0","狮搏","2","4","14010","20","10","190","0","1","1","5","6","0","0","0","0","0","0","0","255","0","0","0","skillicon0063.ent","0","effHurt0063.ent","0","EffSound0011_hurt.wav","EffSound0063_hurt.wav","0","0","以高于平时的伤害力攻击对方单人"
"14012","0","鹰击","2","4","14010","35","10","190","0","1","1","5","6","0","0","0","0","0","0","0","255","0","0","0","skillicon0064.ent","0","effHurt0064.ent","0","0","EffSound0064_hurt.wav","0","0","攻击对方多人，使用后需要休息1回合"
